Year,Month,Day,Hour,Minute,power - DEPRECATED,wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 100m (C),air pressure at 100m (Pa),density - DEPRECATED
2014,1,17,20,30,N/A,266.21,8.32,-6.31,97550,N/A
2014,1,17,21,30,N/A,262.53,9.81,-6.75,97580,N/A
2014,1,17,22,30,N/A,263.39,8.11,-6.95,97600,N/A
2014,1,17,23,30,N/A,264.64,6.59,-7.22,97580,N/A
2014,1,18,0,30,N/A,261.2,6.31,-7.71,97590,N/A
2014,1,18,1,30,N/A,266.36,8.07,-8.07,97610,N/A
2014,1,18,2,30,N/A,263.62,6.98,-7.51,97620,N/A
2014,1,18,3,30,N/A,260.19,6.7,-7.5,97630,N/A
2014,1,18,4,30,N/A,248.92,6.61,-7.39,97640,N/A
2014,1,18,5,30,N/A,259.16,7.13,-7.45,97660,N/A
2014,1,18,6,30,N/A,258.9,7.17,-7.51,97670,N/A
2014,1,18,7,30,N/A,253.98,6.02,-7.36,97690,N/A
2014,1,18,8,30,N/A,253.85,5.84,-7.35,97700,N/A
2014,1,18,9,30,N/A,252.27,6.45,-7.13,97720,N/A
2014,1,18,10,30,N/A,255.75,6.39,-6.51,97680,N/A
2014,1,18,11,30,N/A,247.5,5.9,-5.73,97620,N/A
2014,1,18,12,30,N/A,241.15,5.46,-4.91,97570,N/A
2014,1,18,13,30,N/A,236.6,4.86,-4.03,97530,N/A
2014,1,18,14,30,N/A,224.68,4.49,-3.22,97470,N/A
2014,1,18,15,30,N/A,222.5,5.21,-2.77,97420,N/A
2014,1,18,16,30,N/A,199.92,5.03,-2.37,97370,N/A
2014,1,18,17,30,N/A,196.08,6.26,-2.37,97350,N/A
2014,1,18,18,30,N/A,175.65,5.19,-2.31,97350,N/A
2014,1,18,19,30,N/A,190.34,6.09,-2.47,97350,N/A
2014,1,18,20,30,N/A,174.14,4.54,-2.52,97290,N/A
2014,1,18,21,30,N/A,178.7,4.9,-2.75,97240,N/A
2014,1,18,22,30,N/A,172.01,5.58,-2.65,97130,N/A
2014,1,18,23,30,N/A,164.2,5.69,-2.52,97040,N/A
2014,1,19,0,30,N/A,182.35,5.35,-2.82,96960,N/A
2014,1,19,1,30,N/A,198.44,6.58,-2.48,96900,N/A
2014,1,19,2,30,N/A,213.04,6.7,-1.68,96890,N/A
2014,1,19,3,30,N/A,225.25,6.58,-1.03,96900,N/A
2014,1,19,4,30,N/A,246.86,7.69,-0.47,96940,N/A
2014,1,19,5,30,N/A,264.32,9.08,-0.37,97010,N/A
2014,1,19,6,30,N/A,278.83,8.46,-0.65,97080,N/A
2014,1,19,7,30,N/A,286.32,7.59,-1.35,97150,N/A
2014,1,19,8,30,N/A,285.73,7.78,-2,97220,N/A
2014,1,19,9,30,N/A,283.13,7.76,-2.35,97280,N/A
2014,1,19,10,30,N/A,276.91,7.72,-2.06,97330,N/A
2014,1,19,11,30,N/A,268.64,8.54,-1.5,97330,N/A
2014,1,19,12,30,N/A,255.97,8.12,-0.6,97340,N/A
2014,1,19,13,30,N/A,250.5,8.59,0.02,97310,N/A
2014,1,19,14,30,N/A,244.56,8.46,0.65,97300,N/A
2014,1,19,15,30,N/A,239.18,9.11,0.94,97260,N/A
2014,1,19,16,30,N/A,236.44,10.63,0.97,97230,N/A
2014,1,19,17,30,N/A,230.36,10.74,0.48,97210,N/A
2014,1,19,18,30,N/A,234.64,12.95,0.17,97200,N/A
2014,1,19,19,30,N/A,231.66,12.83,-0.09,97170,N/A
2014,1,19,20,30,N/A,233.88,15.48,-0.16,97110,N/A
2014,1,19,21,30,N/A,236.63,16.39,0,97050,N/A
2014,1,19,22,30,N/A,235.58,15.42,0.38,97010,N/A
2014,1,19,23,30,N/A,233.09,15.44,0.69,96960,N/A
2014,1,20,0,30,N/A,233.32,14.73,1.03,96930,N/A
2014,1,20,1,30,N/A,233.71,14.78,1.41,96890,N/A
2014,1,20,2,30,N/A,234.96,14.81,1.73,96870,N/A
2014,1,20,3,30,N/A,238.19,14.85,1.88,96850,N/A
2014,1,20,4,30,N/A,238.85,14.85,1.99,96850,N/A
2014,1,20,5,30,N/A,241.29,14.65,1.89,96890,N/A
2014,1,20,6,30,N/A,244.88,13.88,1.72,96900,N/A
2014,1,20,7,30,N/A,249.99,13.02,1.66,96930,N/A
2014,1,20,8,30,N/A,254.1,12.13,1.6,96990,N/A
2014,1,20,9,30,N/A,260.48,11.75,1.87,97030,N/A
2014,1,20,10,30,N/A,267.53,9.53,2.7,97080,N/A
2014,1,20,11,30,N/A,277,9.18,3.5,97080,N/A
2014,1,20,12,30,N/A,280.46,7.71,4.24,97120,N/A
2014,1,20,13,30,N/A,278.4,7.44,4.66,97150,N/A
2014,1,20,14,30,N/A,282.77,8.36,4.66,97180,N/A
2014,1,20,15,30,N/A,291.84,6.39,4.59,97220,N/A
2014,1,20,16,30,N/A,293.08,5.89,4.19,97250,N/A
2014,1,20,17,30,N/A,305.74,6.44,3.62,97300,N/A
2014,1,20,18,30,N/A,323.01,5.57,3.07,97340,N/A
2014,1,20,19,30,N/A,341.64,5.66,1.93,97360,N/A
2014,1,20,20,30,N/A,351.15,5.99,1.2,97370,N/A
2014,1,20,21,30,N/A,19.51,4.84,0.37,97390,N/A
2014,1,20,22,30,N/A,34.32,3.69,0.01,97340,N/A
2014,1,20,23,30,N/A,50.79,3.88,-0.59,97290,N/A
2014,1,21,0,30,N/A,55.58,3.54,-1,97240,N/A
2014,1,21,1,30,N/A,75.45,4.4,-1.16,97220,N/A
2014,1,21,2,30,N/A,73.15,4.92,-1.68,97190,N/A
2014,1,21,3,30,N/A,63.93,5.06,-2.28,97150,N/A
2014,1,21,4,30,N/A,48.07,5.61,-2.99,97130,N/A
2014,1,21,5,30,N/A,34.23,6.95,-4.42,97150,N/A
2014,1,21,6,30,N/A,32.55,8.04,-5.14,97140,N/A
2014,1,21,7,30,N/A,25.14,8.8,-5.85,97160,N/A
2014,1,21,8,30,N/A,21.46,9.48,-6.41,97190,N/A
2014,1,21,9,30,N/A,22.2,9.68,-7.71,97270,N/A
2014,1,21,10,30,N/A,23.17,11.89,-8.23,97330,N/A
2014,1,21,11,30,N/A,17.06,10.85,-8.84,97370,N/A
2014,1,21,12,30,N/A,14.88,11,-9.14,97430,N/A
2014,1,21,13,30,N/A,2.02,10.92,-8.9,97470,N/A
2014,1,21,14,30,N/A,358.47,9.31,-8.59,97510,N/A
2014,1,21,15,30,N/A,359.24,9.63,-9.07,97560,N/A
2014,1,21,16,30,N/A,2.28,10.93,-9.55,97650,N/A
2014,1,21,17,30,N/A,358.95,10.86,-10.39,97750,N/A
2014,1,21,18,30,N/A,356.97,10.86,-11.24,97820,N/A
2014,1,21,19,30,N/A,6.62,10.29,-11.93,97900,N/A
2014,1,21,20,30,N/A,358.86,10.48,-12.79,97960,N/A
2014,1,21,21,30,N/A,4.81,8.42,-13.73,98010,N/A
2014,1,21,22,30,N/A,4.71,7.44,-14.3,98040,N/A
2014,1,21,23,30,N/A,5.46,6.25,-14.56,98030,N/A
2014,1,22,0,30,N/A,5.11,5.33,-14.61,98060,N/A
2014,1,22,1,30,N/A,5.43,4.78,-14.65,98070,N/A
2014,1,22,2,30,N/A,4.28,4.23,-14.75,98070,N/A
2014,1,22,3,30,N/A,8.17,3.61,-14.79,98090,N/A
2014,1,22,4,30,N/A,354.52,2.9,-14.8,98100,N/A
2014,1,22,5,30,N/A,354.34,2.48,-14.73,98120,N/A
2014,1,22,6,30,N/A,5.62,1.83,-14.74,98130,N/A
2014,1,22,7,30,N/A,5.5,0.86,-14.75,98110,N/A
2014,1,22,8,30,N/A,78.69,0.05,-14.65,98110,N/A
2014,1,22,9,30,N/A,246.07,0.51,-14.19,98080,N/A
2014,1,22,10,30,N/A,235.65,1.03,-13.45,98040,N/A
2014,1,22,11,30,N/A,218.96,2.25,-12.63,97970,N/A
2014,1,22,12,30,N/A,230.36,2.77,-11.78,97910,N/A
2014,1,22,13,30,N/A,249.96,3.85,-11.27,97850,N/A
2014,1,22,14,30,N/A,229.47,4.07,-10.48,97790,N/A
2014,1,22,15,30,N/A,225.02,3.77,-9.95,97760,N/A
2014,1,22,16,30,N/A,224.84,3.07,-9.52,97740,N/A
2014,1,22,17,30,N/A,226.42,3.88,-9.38,97760,N/A
2014,1,22,18,30,N/A,224.84,4.53,-9.1,97750,N/A
2014,1,22,19,30,N/A,230.79,5.23,-8.78,97770,N/A
2014,1,22,20,30,N/A,233.58,5.84,-8.67,97780,N/A
2014,1,22,21,30,N/A,233.37,7.67,-8.59,97770,N/A
2014,1,22,22,30,N/A,220.81,7.69,-8.44,97710,N/A
2014,1,22,23,30,N/A,220.17,7.9,-8.3,97660,N/A
2014,1,23,0,30,N/A,233.71,8.84,-7.88,97650,N/A
2014,1,23,1,30,N/A,231.7,8.75,-7.8,97670,N/A
2014,1,23,2,30,N/A,292.89,10.77,-9.76,97840,N/A
2014,1,23,3,30,N/A,297.95,10.28,-11.34,97970,N/A
2014,1,23,4,30,N/A,299.04,10.43,-13.01,98070,N/A
2014,1,23,5,30,N/A,288.38,10.44,-14.73,98200,N/A
2014,1,23,6,30,N/A,285.49,8.55,-15.63,98350,N/A
2014,1,23,7,30,N/A,284.49,9.5,-16.23,98460,N/A
2014,1,23,8,30,N/A,286.77,9.67,-16.29,98560,N/A
2014,1,23,9,30,N/A,287.53,10.01,-16.33,98680,N/A
2014,1,23,10,30,N/A,284.92,9.18,-15.8,98730,N/A
2014,1,23,11,30,N/A,285.29,8.06,-14.95,98770,N/A
2014,1,23,12,30,N/A,292.87,7.66,-13.95,98830,N/A
2014,1,23,13,30,N/A,290.09,7.57,-13.11,98890,N/A
2014,1,23,14,30,N/A,288.67,7.32,-12.35,98940,N/A
2014,1,23,15,30,N/A,283.37,8.39,-12.13,98980,N/A
2014,1,23,16,30,N/A,282.94,7.96,-12.04,99030,N/A
2014,1,23,17,30,N/A,281.93,7.38,-12.25,99110,N/A
2014,1,23,18,30,N/A,284.38,9.7,-12.61,99180,N/A
2014,1,23,19,30,N/A,281.48,9.2,-12.73,99240,N/A
2014,1,23,20,30,N/A,282.07,10.06,-12.77,99280,N/A
2014,1,23,21,30,N/A,283.24,9.93,-12.87,99320,N/A
2014,1,23,22,30,N/A,284.24,9.12,-12.93,99340,N/A
2014,1,23,23,30,N/A,287.11,8.57,-13.02,99350,N/A
2014,1,24,0,30,N/A,282.19,8.47,-13.13,99360,N/A
2014,1,24,1,30,N/A,278.6,8.44,-13.28,99390,N/A
2014,1,24,2,30,N/A,275.66,7.69,-13.4,99430,N/A
2014,1,24,3,30,N/A,273.08,7.55,-13.56,99430,N/A
2014,1,24,4,30,N/A,272.07,7.39,-13.74,99430,N/A
2014,1,24,5,30,N/A,254.69,5.94,-13.8,99430,N/A
2014,1,24,6,30,N/A,242.9,6.19,-14,99400,N/A
2014,1,24,7,30,N/A,239.48,6.54,-14.18,99360,N/A
2014,1,24,8,30,N/A,237.04,6.96,-14.41,99320,N/A
2014,1,24,9,30,N/A,231.16,6.84,-13.88,99270,N/A
2014,1,24,10,30,N/A,231.64,6.99,-12.7,99190,N/A
2014,1,24,11,30,N/A,223.5,7.25,-11.57,99050,N/A
2014,1,24,12,30,N/A,221.04,7.98,-10.54,98930,N/A
2014,1,24,13,30,N/A,215.93,8.29,-9.5,98780,N/A
2014,1,24,14,30,N/A,214.97,9.71,-8.64,98610,N/A
2014,1,24,15,30,N/A,213.75,10.08,-7.96,98440,N/A
2014,1,24,16,30,N/A,212.34,10.8,-7.54,98310,N/A
2014,1,24,17,30,N/A,210.95,11.23,-7.36,98180,N/A
2014,1,24,18,30,N/A,212.14,12.52,-7.38,98050,N/A
2014,1,24,19,30,N/A,213.62,13.38,-7.33,97920,N/A
2014,1,24,20,30,N/A,218.64,14.4,-7.18,97790,N/A
2014,1,24,21,30,N/A,223.25,15.44,-7,97660,N/A
2014,1,24,22,30,N/A,224.48,15.51,-6.81,97540,N/A
2014,1,24,23,30,N/A,226.36,16.52,-6.59,97400,N/A
2014,1,25,0,30,N/A,226.38,16.79,-6.42,97290,N/A
2014,1,25,1,30,N/A,226.25,17.3,-6.24,97150,N/A
2014,1,25,2,30,N/A,227.3,17.3,-7.13,97040,N/A
2014,1,25,3,30,N/A,227.64,16.83,-7.79,96900,N/A
2014,1,25,4,30,N/A,228.91,17.93,-7.77,96730,N/A
2014,1,25,5,30,N/A,227.72,18.44,-7.63,96590,N/A
2014,1,25,6,30,N/A,229.46,19.16,-7.46,96490,N/A
2014,1,25,7,30,N/A,231.49,18.6,-7.12,96410,N/A
2014,1,25,8,30,N/A,233.96,18.86,-6.78,96340,N/A
2014,1,25,9,30,N/A,238.19,17.7,-6.04,96300,N/A
2014,1,25,10,30,N/A,242.3,16.06,-4.76,96220,N/A
2014,1,25,11,30,N/A,247.17,14.96,-3.01,96140,N/A
2014,1,25,12,30,N/A,252.03,14.15,-1.45,96120,N/A
2014,1,25,13,30,N/A,261.22,14.23,-0.26,96110,N/A
2014,1,25,14,30,N/A,283.07,18.13,-1.11,96210,N/A
2014,1,25,15,30,N/A,285.35,14.95,-2.57,96320,N/A
2014,1,25,16,30,N/A,287.33,14.48,-4.48,96480,N/A
2014,1,25,17,30,N/A,288.66,14.2,-6.52,96640,N/A
2014,1,25,18,30,N/A,294.96,12.76,-8.48,96790,N/A
2014,1,25,19,30,N/A,295.6,14.23,-10.2,96920,N/A
2014,1,25,20,30,N/A,296.95,12.33,-11.44,97040,N/A
2014,1,25,21,30,N/A,299.03,12.08,-12.54,97120,N/A
2014,1,25,22,30,N/A,297.6,11.22,-13.36,97200,N/A
2014,1,25,23,30,N/A,296.87,8.81,-13.88,97230,N/A
2014,1,26,0,30,N/A,280.99,7.38,-14.53,97280,N/A
2014,1,26,1,30,N/A,269.59,5.53,-14.89,97320,N/A
2014,1,26,2,30,N/A,253.49,5.09,-15.31,97360,N/A
2014,1,26,3,30,N/A,225.02,5.05,-15.28,97350,N/A
2014,1,26,4,30,N/A,218.59,4.71,-15.17,97300,N/A
2014,1,26,5,30,N/A,191.83,5.33,-14.87,97260,N/A
2014,1,26,6,30,N/A,194.62,6.92,-14.42,97180,N/A
2014,1,26,7,30,N/A,188.93,6.47,-13.68,97100,N/A
2014,1,26,8,30,N/A,182.04,6.71,-12.67,97010,N/A
2014,1,26,9,30,N/A,195.22,8.73,-10.27,96890,N/A
2014,1,26,10,30,N/A,197.8,7.13,-7.93,96810,N/A
2014,1,26,11,30,N/A,206.02,7.19,-5.19,96720,N/A
2014,1,26,12,30,N/A,225.83,8.41,-1.73,96630,N/A
2014,1,26,13,30,N/A,226.24,9.14,0.31,96540,N/A
2014,1,26,14,30,N/A,228.2,11.36,2.68,96470,N/A
2014,1,26,15,30,N/A,231.55,11.49,4.01,96440,N/A
2014,1,26,16,30,N/A,233.43,13.14,4.56,96420,N/A
2014,1,26,17,30,N/A,228.29,12.81,4.55,96440,N/A
2014,1,26,18,30,N/A,223.98,12.07,4.41,96490,N/A
2014,1,26,19,30,N/A,224.67,11.74,4.32,96520,N/A
2014,1,26,20,30,N/A,228.74,10.98,4.27,96550,N/A
2014,1,26,21,30,N/A,227.94,10.85,4.15,96550,N/A
2014,1,26,22,30,N/A,235.49,9.85,3.73,96540,N/A
2014,1,26,23,30,N/A,254.07,8.89,3.39,96540,N/A
2014,1,27,0,30,N/A,266.08,8.35,2.14,96580,N/A
2014,1,27,1,30,N/A,288.31,7.98,0.25,96700,N/A
2014,1,27,2,30,N/A,309.18,10.01,-3.22,96860,N/A
2014,1,27,3,30,N/A,306.4,11.21,-6.29,97020,N/A
2014,1,27,4,30,N/A,299.82,11.31,-8.52,97180,N/A
2014,1,27,5,30,N/A,299.65,10.4,-10.55,97360,N/A
2014,1,27,6,30,N/A,306.3,10.58,-12.76,97550,N/A
2014,1,27,7,30,N/A,306.99,10.1,-14.01,97730,N/A
2014,1,27,8,30,N/A,301.81,9.29,-14.92,97870,N/A
2014,1,27,9,30,N/A,304.46,8.13,-14.89,98000,N/A
2014,1,27,10,30,N/A,308.8,6.97,-14.31,98090,N/A
2014,1,27,11,30,N/A,312.1,6.8,-13.66,98120,N/A
2014,1,27,12,30,N/A,308.91,6.49,-13.09,98140,N/A
2014,1,27,13,30,N/A,305.74,6.39,-12.79,98180,N/A
2014,1,27,14,30,N/A,301.51,6.22,-12.61,98220,N/A
2014,1,27,15,30,N/A,308.66,6.38,-12.85,98260,N/A
2014,1,27,16,30,N/A,303.44,6.89,-13.01,98300,N/A
2014,1,27,17,30,N/A,310.5,7.85,-13.8,98390,N/A
2014,1,27,18,30,N/A,307.77,8.45,-14.58,98490,N/A
2014,1,27,19,30,N/A,306.81,8.31,-15.26,98580,N/A
2014,1,27,20,30,N/A,308.45,8.2,-15.98,98670,N/A
2014,1,27,21,30,N/A,310.08,8.14,-16.62,98750,N/A
2014,1,27,22,30,N/A,330.53,7.23,-17.03,98790,N/A
2014,1,27,23,30,N/A,328.29,6.49,-17.49,98830,N/A
2014,1,28,0,30,N/A,330.4,6.3,-17.91,98880,N/A
2014,1,28,1,30,N/A,324.54,4.52,-18.28,98910,N/A
2014,1,28,2,30,N/A,311,3.89,-18.16,98930,N/A
2014,1,28,3,30,N/A,315.35,4.04,-18.06,98950,N/A
2014,1,28,4,30,N/A,335.91,3.19,-18.02,98990,N/A
2014,1,28,5,30,N/A,332.86,2.35,-17.98,99000,N/A
2014,1,28,6,30,N/A,331.47,2.21,-17.87,99030,N/A
2014,1,28,7,30,N/A,334.86,1.77,-17.75,99040,N/A
2014,1,28,8,30,N/A,330.91,1.9,-17.61,99050,N/A
2014,1,28,9,30,N/A,337.14,1.73,-17.28,99040,N/A
2014,1,28,10,30,N/A,340.33,1.5,-16.66,99000,N/A
2014,1,28,11,30,N/A,333.1,1.54,-15.87,98930,N/A
2014,1,28,12,30,N/A,330.29,1.56,-14.97,98880,N/A
2014,1,28,13,30,N/A,335.53,1.48,-14.09,98830,N/A
2014,1,28,14,30,N/A,350.36,1.7,-13.37,98780,N/A
2014,1,28,15,30,N/A,355.53,1.53,-12.87,98740,N/A
2014,1,28,16,30,N/A,350.78,1.57,-12.69,98710,N/A
2014,1,28,17,30,N/A,352.15,1.29,-12.61,98710,N/A
2014,1,28,18,30,N/A,336.09,1.48,-12.52,98720,N/A
2014,1,28,19,30,N/A,316.61,2.7,-12.5,98720,N/A
2014,1,28,20,30,N/A,298.73,2.62,-12.59,98730,N/A
2014,1,28,21,30,N/A,295.78,2.76,-12.69,98710,N/A
2014,1,28,22,30,N/A,292.12,3.14,-12.73,98680,N/A
2014,1,28,23,30,N/A,295.06,3.31,-12.76,98660,N/A
2014,1,29,0,30,N/A,289.47,3.8,-12.79,98650,N/A
2014,1,29,1,30,N/A,289.14,4.55,-12.97,98660,N/A
2014,1,29,2,30,N/A,282.2,4.59,-13,98660,N/A
2014,1,29,3,30,N/A,272.95,4.43,-12.82,98670,N/A
2014,1,29,4,30,N/A,270.88,4.65,-12.86,98670,N/A
2014,1,29,5,30,N/A,266.45,4.72,-12.94,98710,N/A
2014,1,29,6,30,N/A,268.14,5.86,-12.94,98710,N/A
2014,1,29,7,30,N/A,263.11,5.5,-12.83,98720,N/A
2014,1,29,8,30,N/A,263.48,5.79,-12.8,98730,N/A
2014,1,29,9,30,N/A,253.52,5.76,-12.55,98740,N/A
2014,1,29,10,30,N/A,252.77,5.14,-11.86,98760,N/A
2014,1,29,11,30,N/A,253.62,5.01,-10.91,98730,N/A
2014,1,29,12,30,N/A,254.71,5.14,-9.97,98720,N/A
2014,1,29,13,30,N/A,255.61,5.17,-9.11,98700,N/A
2014,1,29,14,30,N/A,248.64,5.43,-8.39,98680,N/A
2014,1,29,15,30,N/A,248.42,5.44,-7.99,98670,N/A
2014,1,29,16,30,N/A,244.44,4.98,-7.8,98660,N/A
2014,1,29,17,30,N/A,237.65,5.42,-7.9,98680,N/A
2014,1,29,18,30,N/A,236.19,6.51,-7.93,98720,N/A
2014,1,29,19,30,N/A,225.98,5.22,-7.97,98760,N/A
2014,1,29,20,30,N/A,221.61,5.42,-8.04,98770,N/A
2014,1,29,21,30,N/A,217.63,5.2,-8.06,98750,N/A
2014,1,29,22,30,N/A,211.41,5.56,-8.12,98730,N/A
2014,1,29,23,30,N/A,208.96,5.62,-8.21,98690,N/A
2014,1,30,0,30,N/A,203.23,6.12,-8.32,98670,N/A
2014,1,30,1,30,N/A,195.71,6.62,-8.41,98670,N/A
2014,1,30,2,30,N/A,190.64,6.34,-8.38,98650,N/A
2014,1,30,3,30,N/A,189.03,6.55,-8.36,98630,N/A
2014,1,30,4,30,N/A,178.99,7.56,-8.42,98620,N/A
2014,1,30,5,30,N/A,177.69,7.76,-8.39,98620,N/A
2014,1,30,6,30,N/A,178.49,8.49,-8.24,98590,N/A
2014,1,30,7,30,N/A,174.24,7.69,-8.13,98580,N/A
2014,1,30,8,30,N/A,181.65,7.85,-7.74,98540,N/A
2014,1,30,9,30,N/A,184.57,7.28,-6.82,98500,N/A
2014,1,30,10,30,N/A,188.39,6.88,-5.5,98450,N/A
2014,1,30,11,30,N/A,191.35,6.59,-4.11,98350,N/A
2014,1,30,12,30,N/A,189.64,7.46,-2.83,98220,N/A
2014,1,30,13,30,N/A,190.21,7.32,-1.34,98130,N/A
2014,1,30,14,30,N/A,191.15,9.23,-0.27,98020,N/A
2014,1,30,15,30,N/A,191.18,9.17,0.61,97940,N/A
2014,1,30,16,30,N/A,189.22,9.11,0.92,97850,N/A
2014,1,30,17,30,N/A,188.8,9.89,0.97,97790,N/A
2014,1,30,18,30,N/A,188.26,10.65,0.87,97750,N/A
2014,1,30,19,30,N/A,193.05,10.29,0.82,97730,N/A
2014,1,30,20,30,N/A,204.07,11.82,0.84,97750,N/A
2014,1,30,21,30,N/A,213.18,11.61,0.65,97780,N/A
2014,1,30,22,30,N/A,223.2,10.57,0.51,97810,N/A
2014,1,30,23,30,N/A,226.36,11.18,0.29,97820,N/A
2014,1,31,0,30,N/A,228.5,11.34,-0.05,97850,N/A
2014,1,31,1,30,N/A,229.39,10.86,-0.35,97880,N/A
2014,1,31,2,30,N/A,229.93,9.63,-0.69,97920,N/A
2014,1,31,3,30,N/A,231.49,9.68,-0.96,97930,N/A
2014,1,31,4,30,N/A,231.7,9.46,-1.18,97960,N/A
2014,1,31,5,30,N/A,229.38,9.58,-1.35,97990,N/A
2014,1,31,6,30,N/A,231.1,9.51,-1.53,98030,N/A
2014,1,31,7,30,N/A,230.93,8.83,-1.75,98060,N/A
2014,1,31,8,30,N/A,229.24,8.27,-1.97,98080,N/A
2014,1,31,9,30,N/A,232.96,6.93,-1.32,98110,N/A
2014,1,31,10,30,N/A,238.43,5.67,-0.16,98130,N/A
2014,1,31,11,30,N/A,236.48,4.6,1.01,98110,N/A
2014,1,31,12,30,N/A,234.13,4.44,2,98110,N/A
2014,1,31,13,30,N/A,231.7,4.31,2.8,98100,N/A
2014,1,31,14,30,N/A,226.59,3.93,3.43,98110,N/A
2014,1,31,15,30,N/A,225.24,3.34,3.77,98090,N/A
2014,1,31,16,30,N/A,221.64,3.61,3.87,98080,N/A
2014,1,31,17,30,N/A,215.49,3.27,3.92,98090,N/A
2014,1,31,18,30,N/A,196.3,3.32,3.9,98110,N/A
2014,1,31,19,30,N/A,188.43,4.26,4.09,98110,N/A
2014,1,31,20,30,N/A,192.46,5.45,4.1,98120,N/A
2014,1,31,21,30,N/A,183.84,4.5,3.73,98130,N/A
2014,1,31,22,30,N/A,174.26,4.63,3.79,98140,N/A
2014,1,31,23,30,N/A,165.22,5.53,2.81,98120,N/A
2014,2,1,0,30,N/A,159.68,6.06,2.05,98090,N/A
2014,2,1,1,30,N/A,157.96,6.72,1.51,98080,N/A
2014,2,1,2,30,N/A,159.44,6.75,1.21,98050,N/A
2014,2,1,3,30,N/A,164.94,6.99,1.02,98050,N/A
2014,2,1,4,30,N/A,165.24,7.6,1.11,98040,N/A
2014,2,1,5,30,N/A,164.75,8,1.28,98010,N/A
2014,2,1,6,30,N/A,168.34,8.86,1.51,97980,N/A
2014,2,1,7,30,N/A,171.56,9.53,2.09,97950,N/A
2014,2,1,8,30,N/A,173.09,10.13,2.48,97910,N/A
2014,2,1,9,30,N/A,183.25,10.08,2.88,97890,N/A
2014,2,1,10,30,N/A,176.66,8.08,3.7,97790,N/A
2014,2,1,11,30,N/A,184.16,7.5,5.46,97680,N/A
2014,2,1,12,30,N/A,192.27,6.9,8.39,97630,N/A
2014,2,1,13,30,N/A,200.52,10.05,9.86,97540,N/A
2014,2,1,14,30,N/A,204.22,11.96,10.62,97490,N/A
2014,2,1,15,30,N/A,204.89,11.97,11.01,97460,N/A
2014,2,1,16,30,N/A,206.35,12.6,11.05,97420,N/A
2014,2,1,17,30,N/A,210.31,13.17,10.71,97430,N/A
2014,2,1,18,30,N/A,211.4,13.69,9.83,97450,N/A
2014,2,1,19,30,N/A,208.73,14.87,9.32,97450,N/A
2014,2,1,20,30,N/A,207.65,16.41,9.01,97430,N/A
2014,2,1,21,30,N/A,239.68,11.33,7.82,97510,N/A
2014,2,1,22,30,N/A,256.33,10.19,7.26,97540,N/A
2014,2,1,23,30,N/A,246.84,8.81,7.12,97530,N/A
2014,2,2,0,30,N/A,237.86,8.63,6.71,97530,N/A
2014,2,2,1,30,N/A,226.95,9.25,6.42,97570,N/A
2014,2,2,2,30,N/A,219.57,10.67,6.43,97550,N/A
2014,2,2,3,30,N/A,227.51,10.25,6.36,97550,N/A
2014,2,2,4,30,N/A,235.01,8.9,5.97,97550,N/A
2014,2,2,5,30,N/A,277.23,6.07,5.4,97630,N/A
2014,2,2,6,30,N/A,17.4,4.56,2.67,97650,N/A
2014,2,2,7,30,N/A,346.53,6.01,1.43,97760,N/A
2014,2,2,8,30,N/A,355.18,5.51,0.87,97810,N/A
2014,2,2,9,30,N/A,1.46,4.93,0.72,97820,N/A
2014,2,2,10,30,N/A,3.2,4.39,0.67,97860,N/A
2014,2,2,11,30,N/A,350.38,4.23,1.62,97870,N/A
2014,2,2,12,30,N/A,342.49,5.64,1.89,97890,N/A
2014,2,2,13,30,N/A,347.98,5.68,1.65,97920,N/A
2014,2,2,14,30,N/A,344.71,5.99,1.61,97970,N/A
2014,2,2,15,30,N/A,349.6,6.28,1.22,98000,N/A
2014,2,2,16,30,N/A,354.3,7.84,0.65,98030,N/A
2014,2,2,17,30,N/A,351.47,7.48,-0.5,98100,N/A
2014,2,2,18,30,N/A,352.29,7.09,-1.04,98180,N/A
2014,2,2,19,30,N/A,1.31,7.92,-1.52,98210,N/A
2014,2,2,20,30,N/A,8.55,7.56,-2.23,98240,N/A
2014,2,2,21,30,N/A,10.84,6.91,-2.46,98250,N/A
2014,2,2,22,30,N/A,25.21,6.25,-2.56,98220,N/A
2014,2,2,23,30,N/A,21.14,6.87,-3.01,98200,N/A
2014,2,3,0,30,N/A,23.25,6.75,-3.32,98160,N/A
2014,2,3,1,30,N/A,33.56,6.91,-3.96,98130,N/A
2014,2,3,2,30,N/A,29.41,6.11,-4.15,98100,N/A
2014,2,3,3,30,N/A,23.13,5.96,-4.02,98090,N/A
2014,2,3,4,30,N/A,16.12,5.66,-4.15,98150,N/A
2014,2,3,5,30,N/A,15.19,6.71,-4.41,98150,N/A
2014,2,3,6,30,N/A,12.51,6.28,-4.61,98220,N/A
2014,2,3,7,30,N/A,20.59,6.44,-4.71,98240,N/A
2014,2,3,8,30,N/A,18.99,6.74,-4.5,98320,N/A
2014,2,3,9,30,N/A,8.28,5.52,-3.8,98370,N/A
2014,2,3,10,30,N/A,15.72,5.41,-3.24,98420,N/A
2014,2,3,11,30,N/A,11.97,4.39,-2.5,98430,N/A
2014,2,3,12,30,N/A,1.37,4,-2.02,98440,N/A
